entity	attribute	value
/m/0mkp7	http://rdf.freebase.com/ns/topic_server.population_number	166882
/m/0mkp7	http://rdf.freebase.com/ns/topic_server.population_number	172004
/m/0mkp7	http://rdf.freebase.com/ns/topic_server.population_number	177750
/m/0mkp7	http://rdf.freebase.com/ns/topic_server.population_number	119644
/m/0mkp7	http://rdf.freebase.com/ns/topic_server.population_number	155109
/m/0mkp7	http://rdf.freebase.com/ns/topic_server.population_number	135411
/m/0mkp7	http://rdf.freebase.com/ns/topic_server.population_number	165593
/m/0mkp7	http://rdf.freebase.com/ns/topic_server.population_number	137817
/m/0mkp7	http://rdf.freebase.com/ns/topic_server.population_number	125673
/m/0mkp7	http://rdf.freebase.com/ns/topic_server.population_number	121057
/m/0mkp7	http://rdf.freebase.com/ns/topic_server.population_number	148627
/m/0mkp7	http://rdf.freebase.com/ns/topic_server.population_number	124787
/m/0mkp7	http://rdf.freebase.com/ns/topic_server.population_number	178973
/m/0mkp7	http://rdf.freebase.com/ns/topic_server.population_number	157199
/m/0mkp7	http://rdf.freebase.com/ns/topic_server.population_number	140960
/m/0mkp7	http://rdf.freebase.com/ns/topic_server.population_number	144030
/m/0mkp7	http://rdf.freebase.com/ns/topic_server.population_number	161780
/m/0mkp7	http://rdf.freebase.com/ns/topic_server.population_number	176821
/m/0mkp7	http://rdf.freebase.com/ns/topic_server.population_number	173723
/m/0mkp7	http://rdf.freebase.com/ns/topic_server.population_number	139179
/m/0mkp7	http://rdf.freebase.com/ns/topic_server.population_number	130129
/m/0mkp7	http://rdf.freebase.com/ns/topic_server.population_number	153243
/m/0mkp7	http://rdf.freebase.com/ns/topic_server.population_number	177155
/m/0mkp7	http://rdf.freebase.com/ns/topic_server.population_number	120393
/m/0mkp7	http://rdf.freebase.com/ns/topic_server.population_number	123312
/m/0mkp7	http://rdf.freebase.com/ns/topic_server.population_number	180345
/m/0mkp7	http://rdf.freebase.com/ns/topic_server.population_number	133813
/m/0mkp7	http://rdf.freebase.com/ns/topic_server.population_number	132392
/m/0mkp7	http://rdf.freebase.com/ns/topic_server.population_number	175113
/m/0mkp7	http://rdf.freebase.com/ns/topic_server.population_number	120599
/m/0mkp7	http://rdf.freebase.com/ns/topic_server.population_number	150953
/m/0mkp7	http://rdf.freebase.com/ns/topic_server.population_number	126544
/m/0mkp7	http://rdf.freebase.com/ns/topic_server.population_number	129430
/m/0mkp7	http://rdf.freebase.com/ns/topic_server.population_number	131138
/m/0mkp7	http://rdf.freebase.com/ns/location.statistical_region.hud_id	5508799999
/m/0cskb	http://rdf.freebase.com/ns/tv.tv_program.number_of_seasons	7
/m/0cskb	http://rdf.freebase.com/ns/tv.tv_program.episode_running_time	42
/m/0cskb	http://rdf.freebase.com/ns/tv.tv_program.episode_running_time	44
/m/0cskb	http://rdf.freebase.com/ns/tv.tv_program.episode_running_time	45
/m/0cskb	http://rdf.freebase.com/ns/tv.tv_program.episode_running_time	60
/m/0cskb	http://rdf.freebase.com/ns/tv.tv_program.episode_running_time	43
/m/0cskb	http://rdf.freebase.com/ns/tv.tv_program.number_of_episodes	144
/m/0cskb	http://rdf.freebase.com/ns/tv.tv_program.tvrage_id	2930
/m/0cskb	http://rdf.freebase.com/ns/tv.tv_program.thetvdb_id	70327
/m/0cskb	http://rdf.freebase.com/ns/user.robert.default_domain.rated_tv_program.ew_rating	92
/m/07cbs	http://rdf.freebase.com/ns/government.us_vice_president.vice_president_number	2
/m/07cbs	http://rdf.freebase.com/ns/people.person.height_meters	1.89
/m/07cbs	http://rdf.freebase.com/ns/people.person.quotationsbook_id	3793
/m/07cbs	http://rdf.freebase.com/ns/architecture.architect.structure_count	6
/m/07cbs	http://rdf.freebase.com/ns/government.us_president.presidency_number	3
/m/0qx1w	http://rdf.freebase.com/ns/location.location.area	170.5
/m/0qx1w	http://rdf.freebase.com/ns/topic_server.population_number	74507
/m/0qx1w	http://rdf.freebase.com/ns/topic_server.population_number	80698
/m/0qx1w	http://rdf.freebase.com/ns/topic_server.population_number	72798
/m/0qx1w	http://rdf.freebase.com/ns/topic_server.population_number	83406
/m/0qx1w	http://rdf.freebase.com/ns/topic_server.population_number	74046
/m/0qx1w	http://rdf.freebase.com/ns/topic_server.population_number	87591
/m/0qx1w	http://rdf.freebase.com/ns/topic_server.population_number	84708
/m/0qx1w	http://rdf.freebase.com/ns/topic_server.population_number	75071
/m/0qx1w	http://rdf.freebase.com/ns/topic_server.population_number	87204
/m/0qx1w	http://rdf.freebase.com/ns/topic_server.population_number	85547
/m/0qx1w	http://rdf.freebase.com/ns/topic_server.population_number	73560
/m/0qx1w	http://rdf.freebase.com/ns/topic_server.population_number	74947
/m/0qx1w	http://rdf.freebase.com/ns/topic_server.population_number	82337
/m/0qx1w	http://rdf.freebase.com/ns/topic_server.population_number	81703
/m/0qx1w	http://rdf.freebase.com/ns/topic_server.population_number	73122
/m/0qx1w	http://rdf.freebase.com/ns/topic_server.population_number	86311
/m/0qx1w	http://rdf.freebase.com/ns/topic_server.population_number	74204
/m/0qx1w	http://rdf.freebase.com/ns/topic_server.population_number	84253
/m/0qx1w	http://rdf.freebase.com/ns/topic_server.population_number	87650
/m/0qx1w	http://rdf.freebase.com/ns/topic_server.population_number	81434
/m/0qx1w	http://rdf.freebase.com/ns/topic_server.population_number	75379
/m/0qx1w	http://rdf.freebase.com/ns/topic_server.population_number	75070
/m/0qx1w	http://rdf.freebase.com/ns/topic_server.population_number	81676
/m/0qx1w	http://rdf.freebase.com/ns/topic_server.population_number	81155
/m/0qx1w	http://rdf.freebase.com/ns/topic_server.population_number	86209
/m/0qx1w	http://rdf.freebase.com/ns/location.location.gnis_feature_id	76952
/m/0qx1w	http://rdf.freebase.com/ns/location.hud_county_place.countyplace_id	050930
/m/01jvxb	http://rdf.freebase.com/ns/organization.organization.date_founded	1855
/m/02qzjj	http://rdf.freebase.com/ns/people.person.height_meters	1.854
/m/0cb4j	http://rdf.freebase.com/ns/location.location.area	2455.3087286
/m/0cb4j	http://rdf.freebase.com/ns/location.dated_location.date_founded	1889
/m/0cb4j	http://rdf.freebase.com/ns/topic_server.population_number	2815933
/m/0cb4j	http://rdf.freebase.com/ns/topic_server.population_number	1607144
/m/0cb4j	http://rdf.freebase.com/ns/topic_server.population_number	2957263
/m/0cb4j	http://rdf.freebase.com/ns/topic_server.population_number	2643996
/m/0cb4j	http://rdf.freebase.com/ns/topic_server.population_number	1725688
/m/0cb4j	http://rdf.freebase.com/ns/topic_server.population_number	3026786
/m/0cb4j	http://rdf.freebase.com/ns/topic_server.population_number	2940109
/m/0cb4j	http://rdf.freebase.com/ns/topic_server.population_number	2004806
/m/0cb4j	http://rdf.freebase.com/ns/topic_server.population_number	2856372
/m/0cb4j	http://rdf.freebase.com/ns/topic_server.population_number	2917106
/m/0cb4j	http://rdf.freebase.com/ns/topic_server.population_number	1812145
/m/0cb4j	http://rdf.freebase.com/ns/topic_server.population_number	2228895
/m/0cb4j	http://rdf.freebase.com/ns/topic_server.population_number	2123362
/m/0cb4j	http://rdf.freebase.com/ns/topic_server.population_number	2088886
/m/0cb4j	http://rdf.freebase.com/ns/topic_server.population_number	2171930
/m/0cb4j	http://rdf.freebase.com/ns/topic_server.population_number	2532639
/m/0cb4j	http://rdf.freebase.com/ns/topic_server.population_number	2566599
/m/0cb4j	http://rdf.freebase.com/ns/topic_server.population_number	2333101
/m/0cb4j	http://rdf.freebase.com/ns/topic_server.population_number	1536789
/m/0cb4j	http://rdf.freebase.com/ns/topic_server.population_number	3018026
/m/0cb4j	http://rdf.freebase.com/ns/topic_server.population_number	2383920
/m/0cb4j	http://rdf.freebase.com/ns/topic_server.population_number	2418986
/m/0cb4j	http://rdf.freebase.com/ns/topic_server.population_number	1669062
/m/0cb4j	http://rdf.freebase.com/ns/topic_server.population_number	1433824
/m/0cb4j	http://rdf.freebase.com/ns/topic_server.population_number	1853134
/m/0cb4j	http://rdf.freebase.com/ns/topic_server.population_number	2497014
/m/0cb4j	http://rdf.freebase.com/ns/topic_server.population_number	2773187
/m/0cb4j	http://rdf.freebase.com/ns/topic_server.population_number	1484214
/m/0cb4j	http://rdf.freebase.com/ns/topic_server.population_number	2890972
/m/0cb4j	http://rdf.freebase.com/ns/topic_server.population_number	2953062
/m/0cb4j	http://rdf.freebase.com/ns/topic_server.population_number	2956096
/m/0cb4j	http://rdf.freebase.com/ns/topic_server.population_number	2045925
/m/0cb4j	http://rdf.freebase.com/ns/topic_server.population_number	3085355
/m/0cb4j	http://rdf.freebase.com/ns/topic_server.population_number	1891959
/m/0cb4j	http://rdf.freebase.com/ns/topic_server.population_number	2452691
/m/0cb4j	http://rdf.freebase.com/ns/topic_server.population_number	3053932
/m/0cb4j	http://rdf.freebase.com/ns/topic_server.population_number	2603678
/m/0cb4j	http://rdf.freebase.com/ns/topic_server.population_number	2957902
/m/0cb4j	http://rdf.freebase.com/ns/topic_server.population_number	2281486
/m/0cb4j	http://rdf.freebase.com/ns/topic_server.population_number	2709277
/m/0cb4j	http://rdf.freebase.com/ns/topic_server.population_number	3114363
/m/0cb4j	http://rdf.freebase.com/ns/topic_server.population_number	1772685
/m/0cb4j	http://rdf.freebase.com/ns/topic_server.population_number	1932921
/m/0cb4j	http://rdf.freebase.com/ns/topic_server.population_number	3010232
/m/0cb4j	http://rdf.freebase.com/ns/topic_server.population_number	2989141
/m/0cb4j	http://rdf.freebase.com/ns/location.statistical_region.hud_id	0605999999
/m/055c8	http://rdf.freebase.com/ns/people.person.height_meters	1.88
/m/055c8	http://rdf.freebase.com/ns/people.person.weight_kg	79.0
/m/01vv6xv	http://rdf.freebase.com/ns/people.person.height_meters	1.75
/m/01vv6xv	http://rdf.freebase.com/ns/base.popstra.sww_base.heat	80
/m/01vv6xv	http://rdf.freebase.com/ns/base.popstra.sww_base.interest	80
/m/05lbzg	http://rdf.freebase.com/ns/time.event.end_date	1328
/m/05lbzg	http://rdf.freebase.com/ns/time.event.start_date	1296
/m/03mh_tp	http://rdf.freebase.com/ns/film.film.netflix_id	70098609
/m/03mh_tp	http://rdf.freebase.com/ns/user.robert.default_domain.rated_film.ew_rating	23
/m/03mh_tp	http://rdf.freebase.com/ns/film.film.fandango_id	112806
/m/03mh_tp	http://rdf.freebase.com/ns/film.film.fandango_id	126139
/m/04cjn	http://rdf.freebase.com/ns/location.location.area	3527.0
/m/04cjn	http://rdf.freebase.com/ns/topic_server.population_number	9339023
/m/04cjn	http://rdf.freebase.com/ns/user.brendan.default_domain.top_architectural_city.structure_count	1
/m/02yxwd	http://rdf.freebase.com/ns/people.person.height_meters	1.78
/m/05gg4	http://rdf.freebase.com/ns/sports.sports_team.founded	1925
/m/03g62	http://rdf.freebase.com/ns/people.person.height_meters	1.87
/m/025tkqy	http://rdf.freebase.com/ns/chemistry.chemical_compound.average_molar_mass	40.078
/m/025tkqy	http://rdf.freebase.com/ns/chemistry.chemical_compound.pubchem_id	5460341
/m/025tkqy	http://rdf.freebase.com/ns/food.nutrient.usda_id	301
/m/025tkqy	http://rdf.freebase.com/ns/chemistry.chemical_element.atomic_number	20
/m/025tkqy	http://rdf.freebase.com/ns/chemistry.chemical_element.boiling_point	1483.85
/m/025tkqy	http://rdf.freebase.com/ns/chemistry.chemical_element.covalent_radius	176.0
/m/025tkqy	http://rdf.freebase.com/ns/chemistry.chemical_element.discovery_date	1808
/m/025tkqy	http://rdf.freebase.com/ns/chemistry.chemical_element.electronegativity	1.0
/m/025tkqy	http://rdf.freebase.com/ns/chemistry.chemical_element.ionization_energy	6.1132
/m/025tkqy	http://rdf.freebase.com/ns/chemistry.chemical_element.melting_point	842.0
/m/025tkqy	http://rdf.freebase.com/ns/chemistry.chemical_element.van_der_waals_radius	240.0
/m/02jxrw	http://rdf.freebase.com/ns/film.film.netflix_id	60024997
/m/02jxrw	http://rdf.freebase.com/ns/user.robert.default_domain.rated_film.ew_rating	54
/m/02nb2s	http://rdf.freebase.com/ns/people.person.height_meters	1.93
/m/0d085	http://rdf.freebase.com/ns/award.award_category.date_established	1918
/m/04n_g	http://rdf.freebase.com/ns/people.person.height_meters	1.88
/m/01nzz8	http://rdf.freebase.com/ns/people.person.height_meters	1.8
/m/02x8fs	http://rdf.freebase.com/ns/film.film.netflix_id	541027
/m/0jcky	http://rdf.freebase.com/ns/location.location.area	5545.16454423
/m/0jcky	http://rdf.freebase.com/ns/location.dated_location.date_founded	1852
/m/0jcky	http://rdf.freebase.com/ns/topic_server.population_number	226543
/m/0jcky	http://rdf.freebase.com/ns/topic_server.population_number	218106
/m/0jcky	http://rdf.freebase.com/ns/topic_server.population_number	519605
/m/0jcky	http://rdf.freebase.com/ns/topic_server.population_number	199239
/m/0jcky	http://rdf.freebase.com/ns/topic_server.population_number	180202
/m/0jcky	http://rdf.freebase.com/ns/topic_server.population_number	174350
/m/0jcky	http://rdf.freebase.com/ns/topic_server.population_number	273039
/m/0jcky	http://rdf.freebase.com/ns/topic_server.population_number	539888
/m/0jcky	http://rdf.freebase.com/ns/topic_server.population_number	241041
/m/0jcky	http://rdf.freebase.com/ns/topic_server.population_number	232684
/m/0jcky	http://rdf.freebase.com/ns/topic_server.population_number	545307
/m/0jcky	http://rdf.freebase.com/ns/topic_server.population_number	387853
/m/0jcky	http://rdf.freebase.com/ns/topic_server.population_number	361631
/m/0jcky	http://rdf.freebase.com/ns/topic_server.population_number	330454
/m/0jcky	http://rdf.freebase.com/ns/topic_server.population_number	353365
/m/0jcky	http://rdf.freebase.com/ns/topic_server.population_number	244529
/m/0jcky	http://rdf.freebase.com/ns/topic_server.population_number	260368
/m/0jcky	http://rdf.freebase.com/ns/topic_server.population_number	434114
/m/0jcky	http://rdf.freebase.com/ns/topic_server.population_number	237561
/m/0jcky	http://rdf.freebase.com/ns/topic_server.population_number	551891
/m/0jcky	http://rdf.freebase.com/ns/topic_server.population_number	247053
/m/0jcky	http://rdf.freebase.com/ns/topic_server.population_number	210279
/m/0jcky	http://rdf.freebase.com/ns/topic_server.population_number	264893
/m/0jcky	http://rdf.freebase.com/ns/topic_server.population_number	162419
/m/0jcky	http://rdf.freebase.com/ns/topic_server.population_number	371648
/m/0jcky	http://rdf.freebase.com/ns/topic_server.population_number	482291
/m/0jcky	http://rdf.freebase.com/ns/topic_server.population_number	191053
/m/0jcky	http://rdf.freebase.com/ns/topic_server.population_number	169525
/m/0jcky	http://rdf.freebase.com/ns/topic_server.population_number	340416
/m/0jcky	http://rdf.freebase.com/ns/topic_server.population_number	529755
/m/0jcky	http://rdf.freebase.com/ns/topic_server.population_number	397269
/m/0jcky	http://rdf.freebase.com/ns/topic_server.population_number	139421
/m/0jcky	http://rdf.freebase.com/ns/topic_server.population_number	454694
/m/0jcky	http://rdf.freebase.com/ns/topic_server.population_number	146001
/m/0jcky	http://rdf.freebase.com/ns/topic_server.population_number	295863
/m/0jcky	http://rdf.freebase.com/ns/topic_server.population_number	155050
/m/0jcky	http://rdf.freebase.com/ns/topic_server.population_number	254274
/m/0jcky	http://rdf.freebase.com/ns/topic_server.population_number	283969
/m/0jcky	http://rdf.freebase.com/ns/topic_server.population_number	409465
/m/0jcky	http://rdf.freebase.com/ns/topic_server.population_number	318391
/m/0jcky	http://rdf.freebase.com/ns/topic_server.population_number	512902
/m/0jcky	http://rdf.freebase.com/ns/topic_server.population_number	308441
/m/0jcky	http://rdf.freebase.com/ns/topic_server.population_number	530126
/m/0jcky	http://rdf.freebase.com/ns/topic_server.population_number	250249
/m/0jcky	http://rdf.freebase.com/ns/location.statistical_region.hud_id	4904999999
/m/02gd6x	http://rdf.freebase.com/ns/tv.tv_program.number_of_seasons	1
/m/02gd6x	http://rdf.freebase.com/ns/film.film.netflix_id	60010336
/m/02gd6x	http://rdf.freebase.com/ns/tv.tv_program.number_of_episodes	4
/m/02gd6x	http://rdf.freebase.com/ns/tv.tv_program.thetvdb_id	83376
/m/01gj8_	http://rdf.freebase.com/ns/people.person.height_meters	1.8
/m/01bbwp	http://rdf.freebase.com/ns/people.person.height_meters	1.67
/m/0nj3m	http://rdf.freebase.com/ns/location.location.area	2113.43029803
/m/0nj3m	http://rdf.freebase.com/ns/topic_server.population_number	225198
/m/0nj3m	http://rdf.freebase.com/ns/topic_server.population_number	210400
/m/0nj3m	http://rdf.freebase.com/ns/topic_server.population_number	212165
/m/0nj3m	http://rdf.freebase.com/ns/topic_server.population_number	220419
/m/0nj3m	http://rdf.freebase.com/ns/topic_server.population_number	208182
/m/0nj3m	http://rdf.freebase.com/ns/topic_server.population_number	215040
/m/0nj3m	http://rdf.freebase.com/ns/topic_server.population_number	212071
/m/0nj3m	http://rdf.freebase.com/ns/topic_server.population_number	212262
/m/0nj3m	http://rdf.freebase.com/ns/topic_server.population_number	199874
/m/0nj3m	http://rdf.freebase.com/ns/topic_server.population_number	207774
/m/0nj3m	http://rdf.freebase.com/ns/topic_server.population_number	214098
/m/0nj3m	http://rdf.freebase.com/ns/topic_server.population_number	214972
/m/0nj3m	http://rdf.freebase.com/ns/topic_server.population_number	224075
/m/0nj3m	http://rdf.freebase.com/ns/topic_server.population_number	213522
/m/0nj3m	http://rdf.freebase.com/ns/topic_server.population_number	228059
/m/0nj3m	http://rdf.freebase.com/ns/topic_server.population_number	202006
/m/0nj3m	http://rdf.freebase.com/ns/topic_server.population_number	198800
/m/0nj3m	http://rdf.freebase.com/ns/topic_server.population_number	212384
/m/0nj3m	http://rdf.freebase.com/ns/topic_server.population_number	211927
/m/0nj3m	http://rdf.freebase.com/ns/topic_server.population_number	209054
/m/0nj3m	http://rdf.freebase.com/ns/topic_server.population_number	225720
/m/0nj3m	http://rdf.freebase.com/ns/topic_server.population_number	226735
/m/0nj3m	http://rdf.freebase.com/ns/topic_server.population_number	200858
/m/0nj3m	http://rdf.freebase.com/ns/topic_server.population_number	211406
/m/0nj3m	http://rdf.freebase.com/ns/topic_server.population_number	212421
/m/0nj3m	http://rdf.freebase.com/ns/topic_server.population_number	209363
/m/0nj3m	http://rdf.freebase.com/ns/topic_server.population_number	224132
/m/0nj3m	http://rdf.freebase.com/ns/topic_server.population_number	206426
/m/0nj3m	http://rdf.freebase.com/ns/topic_server.population_number	223172
/m/0nj3m	http://rdf.freebase.com/ns/topic_server.population_number	220925
/m/0nj3m	http://rdf.freebase.com/ns/topic_server.population_number	210839
/m/0nj3m	http://rdf.freebase.com/ns/topic_server.population_number	226111
/m/0nj3m	http://rdf.freebase.com/ns/topic_server.population_number	200050
/m/0nj3m	http://rdf.freebase.com/ns/topic_server.population_number	212303
/m/0nj3m	http://rdf.freebase.com/ns/topic_server.population_number	212076
/m/0nj3m	http://rdf.freebase.com/ns/topic_server.population_number	198154
/m/0nj3m	http://rdf.freebase.com/ns/topic_server.population_number	204728
/m/0nj3m	http://rdf.freebase.com/ns/topic_server.population_number	227112
/m/0nj3m	http://rdf.freebase.com/ns/topic_server.population_number	216710
/m/0nj3m	http://rdf.freebase.com/ns/topic_server.population_number	196542
/m/0nj3m	http://rdf.freebase.com/ns/topic_server.population_number	226861
/m/0nj3m	http://rdf.freebase.com/ns/topic_server.population_number	217784
/m/0nj3m	http://rdf.freebase.com/ns/topic_server.population_number	209931
/m/0nj3m	http://rdf.freebase.com/ns/topic_server.population_number	225916
/m/0nj3m	http://rdf.freebase.com/ns/location.statistical_region.hud_id	2614599999
/m/055z7	http://rdf.freebase.com/ns/organization.organization.date_founded	1945
/m/01wdcxk	http://rdf.freebase.com/ns/people.person.height_meters	1.778
/m/03cbtlj	http://rdf.freebase.com/ns/people.person.height_meters	1.81
/m/01j5sv	http://rdf.freebase.com/ns/people.person.height_meters	1.73
/m/04fhxp	http://rdf.freebase.com/ns/people.person.height_meters	1.71
/m/01jbx1	http://rdf.freebase.com/ns/people.person.height_meters	1.78
/m/01jbx1	http://rdf.freebase.com/ns/music.artist.active_start	2004
/m/01jbx1	http://rdf.freebase.com/ns/base.popstra.sww_base.heat	100
/m/01jbx1	http://rdf.freebase.com/ns/base.popstra.sww_base.interest	80
/m/02681xs	http://rdf.freebase.com/ns/award.award_category.date_established	2000
/m/0dnvn3	http://rdf.freebase.com/ns/film.film.netflix_id	60036259
/m/0wqwj	http://rdf.freebase.com/ns/location.location.area	133.125388871
/m/0wqwj	http://rdf.freebase.com/ns/topic_server.population_number	35819
/m/0wqwj	http://rdf.freebase.com/ns/topic_server.population_number	36462
/m/0wqwj	http://rdf.freebase.com/ns/topic_server.population_number	36010
/m/0wqwj	http://rdf.freebase.com/ns/topic_server.population_number	35128
/m/0wqwj	http://rdf.freebase.com/ns/topic_server.population_number	30985
/m/0wqwj	http://rdf.freebase.com/ns/topic_server.population_number	35101
/m/0wqwj	http://rdf.freebase.com/ns/topic_server.population_number	35827
/m/0wqwj	http://rdf.freebase.com/ns/topic_server.population_number	34627
/m/0wqwj	http://rdf.freebase.com/ns/topic_server.population_number	36817
/m/0wqwj	http://rdf.freebase.com/ns/topic_server.population_number	32660
/m/0wqwj	http://rdf.freebase.com/ns/topic_server.population_number	31903
/m/0wqwj	http://rdf.freebase.com/ns/topic_server.population_number	35311
/m/0wqwj	http://rdf.freebase.com/ns/topic_server.population_number	35162
/m/0wqwj	http://rdf.freebase.com/ns/topic_server.population_number	33590
/m/0wqwj	http://rdf.freebase.com/ns/topic_server.population_number	36030
/m/0wqwj	http://rdf.freebase.com/ns/topic_server.population_number	35270
/m/0wqwj	http://rdf.freebase.com/ns/topic_server.population_number	34744
/m/0wqwj	http://rdf.freebase.com/ns/topic_server.population_number	35765
/m/0wqwj	http://rdf.freebase.com/ns/topic_server.population_number	34294
/m/0wqwj	http://rdf.freebase.com/ns/topic_server.population_number	34546
/m/0wqwj	http://rdf.freebase.com/ns/topic_server.population_number	36337
/m/0wqwj	http://rdf.freebase.com/ns/topic_server.population_number	35529
/m/0wqwj	http://rdf.freebase.com/ns/topic_server.population_number	34208
/m/0wqwj	http://rdf.freebase.com/ns/topic_server.population_number	34559
/m/0wqwj	http://rdf.freebase.com/ns/topic_server.population_number	35613
/m/0wqwj	http://rdf.freebase.com/ns/location.location.gnis_feature_id	678931
/m/0wqwj	http://rdf.freebase.com/ns/location.hud_county_place.countyplace_id	2808174840
/m/01ckhj	http://rdf.freebase.com/ns/people.person.height_meters	1.822
/m/033w9g	http://rdf.freebase.com/ns/people.person.height_meters	1.87
/m/0gm34	http://rdf.freebase.com/ns/people.person.height_meters	1.78
/m/015196	http://rdf.freebase.com/ns/people.person.height_meters	1.626
/m/015hr	http://rdf.freebase.com/ns/time.recurring_event.date_of_first_occurance	1951
/m/09g_31	http://rdf.freebase.com/ns/tv.tv_program.number_of_seasons	4
/m/09g_31	http://rdf.freebase.com/ns/tv.tv_program.episode_running_time	22
/m/09g_31	http://rdf.freebase.com/ns/tv.tv_program.episode_running_time	30
/m/09g_31	http://rdf.freebase.com/ns/tv.tv_program.number_of_episodes	52
/m/09g_31	http://rdf.freebase.com/ns/tv.tv_program.tvrage_id	6926
/m/09g_31	http://rdf.freebase.com/ns/tv.tv_program.thetvdb_id	79567
/m/017ztv	http://rdf.freebase.com/ns/organization.organization.date_founded	1479
/m/01qbjg	http://rdf.freebase.com/ns/people.person.height_meters	1.85
/m/0z20d	http://rdf.freebase.com/ns/location.location.area	161.54
/m/0z20d	http://rdf.freebase.com/ns/location.dated_location.date_founded	1825
/m/0z20d	http://rdf.freebase.com/ns/topic_server.population_number	198549
/m/0z20d	http://rdf.freebase.com/ns/topic_server.population_number	198100
/m/0z20d	http://rdf.freebase.com/ns/topic_server.population_number	198622
/m/0z20d	http://rdf.freebase.com/ns/topic_server.population_number	215559
/m/0z20d	http://rdf.freebase.com/ns/topic_server.population_number	210527
/m/0z20d	http://rdf.freebase.com/ns/topic_server.population_number	211584
/m/0z20d	http://rdf.freebase.com/ns/topic_server.population_number	207872
/m/0z20d	http://rdf.freebase.com/ns/topic_server.population_number	217074
/m/0z20d	http://rdf.freebase.com/ns/topic_server.population_number	207209
/m/0z20d	http://rdf.freebase.com/ns/topic_server.population_number	209470
/m/0z20d	http://rdf.freebase.com/ns/topic_server.population_number	208877
/m/0z20d	http://rdf.freebase.com/ns/topic_server.population_number	217700
/m/0z20d	http://rdf.freebase.com/ns/topic_server.population_number	213651
/m/0z20d	http://rdf.freebase.com/ns/topic_server.population_number	213965
/m/0z20d	http://rdf.freebase.com/ns/topic_server.population_number	221081
/m/0z20d	http://rdf.freebase.com/ns/topic_server.population_number	199110
/m/0z20d	http://rdf.freebase.com/ns/topic_server.population_number	216853
/m/0z20d	http://rdf.freebase.com/ns/topic_server.population_number	198940
/m/0z20d	http://rdf.freebase.com/ns/topic_server.population_number	219790
/m/0z20d	http://rdf.freebase.com/ns/topic_server.population_number	210795
/m/0z20d	http://rdf.freebase.com/ns/topic_server.population_number	215832
/m/0z20d	http://rdf.freebase.com/ns/topic_server.population_number	198945
/m/0z20d	http://rdf.freebase.com/ns/topic_server.population_number	212469
/m/0z20d	http://rdf.freebase.com/ns/topic_server.population_number	207510
/m/0z20d	http://rdf.freebase.com/ns/topic_server.population_number	218696
/m/0z20d	http://rdf.freebase.com/ns/topic_server.population_number	211822
/m/0z20d	http://rdf.freebase.com/ns/topic_server.population_number	217613
/m/0z20d	http://rdf.freebase.com/ns/topic_server.population_number	223535
/m/0z20d	http://rdf.freebase.com/ns/topic_server.population_number	207934
/m/0z20d	http://rdf.freebase.com/ns/topic_server.population_number	221817
/m/0z20d	http://rdf.freebase.com/ns/location.location.gnis_feature_id	1064305
/m/0z20d	http://rdf.freebase.com/ns/location.hud_county_place.countyplace_id	390042
/m/01p8s	http://rdf.freebase.com/ns/location.location.area	51100.0
/m/01p8s	http://rdf.freebase.com/ns/topic_server.population_number	4601424
/m/01p8s	http://rdf.freebase.com/ns/topic_server.population_number	3841734
/m/01p8s	http://rdf.freebase.com/ns/topic_server.population_number	1776076
/m/01p8s	http://rdf.freebase.com/ns/topic_server.population_number	2772823
/m/01p8s	http://rdf.freebase.com/ns/topic_server.population_number	1481890
/m/01p8s	http://rdf.freebase.com/ns/topic_server.population_number	2414832
/m/01p8s	http://rdf.freebase.com/ns/topic_server.population_number	1681241
/m/01p8s	http://rdf.freebase.com/ns/topic_server.population_number	1381532
/m/01p8s	http://rdf.freebase.com/ns/topic_server.population_number	4093840
/m/01p8s	http://rdf.freebase.com/ns/topic_server.population_number	3233568
/m/01p8s	http://rdf.freebase.com/ns/topic_server.population_number	4463226
/m/01p8s	http://rdf.freebase.com/ns/topic_server.population_number	3750585
/m/01p8s	http://rdf.freebase.com/ns/topic_server.population_number	3312307
/m/01p8s	http://rdf.freebase.com/ns/topic_server.population_number	3658020
/m/01p8s	http://rdf.freebase.com/ns/topic_server.population_number	2284076
/m/01p8s	http://rdf.freebase.com/ns/topic_server.population_number	2553714
/m/01p8s	http://rdf.freebase.com/ns/topic_server.population_number	3078551
/m/01p8s	http://rdf.freebase.com/ns/topic_server.population_number	1822106
/m/01p8s	http://rdf.freebase.com/ns/topic_server.population_number	1955790
/m/01p8s	http://rdf.freebase.com/ns/topic_server.population_number	4872166
/m/01p8s	http://rdf.freebase.com/ns/topic_server.population_number	2162047
/m/01p8s	http://rdf.freebase.com/ns/topic_server.population_number	2052076
/m/01p8s	http://rdf.freebase.com/ns/topic_server.population_number	2698616
/m/01p8s	http://rdf.freebase.com/ns/topic_server.population_number	3929588
/m/01p8s	http://rdf.freebase.com/ns/topic_server.population_number	4320130
/m/01p8s	http://rdf.freebase.com/ns/topic_server.population_number	1583078
/m/01p8s	http://rdf.freebase.com/ns/topic_server.population_number	2348427
/m/01p8s	http://rdf.freebase.com/ns/topic_server.population_number	1911212
/m/01p8s	http://rdf.freebase.com/ns/topic_server.population_number	3001196
/m/01p8s	http://rdf.freebase.com/ns/topic_server.population_number	2105377
